"ID","Fecha creación","Tipo vertimiento","Medio receptor","Caudal","Permanentes","Transitorias","Cuenca","Macro cuenca","Cota","Pretratamiento","Tratamiento primario","Tratamiento secundario","Manejo efluente"
"122554.0","05/02/2024","Agua residual doméstica","Al suelo","0.0067","3","2","Q. PIEDRAS BLANCAS","Río Porce","2470.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"110450.0","12/10/2021","Agua residual doméstica","Al suelo","0.0294","8","20","Q. La Floresita","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1075.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"116741.0","05/01/2023","Agua residual doméstica","Al suelo","0.005","2","2","Q. LA IGUANA","Río Porce","2433.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"110620.0","21/10/2021","Agua residual doméstica","Al suelo","0.0058","3","1","Q. Salazar","Río Porce","2747.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"124533.0","08/08/2024","Agua residual doméstica","Al suelo","0.0068","3","2","Q. La Chorquina","Directos Río Cauca entre Río San Juan y Pto Valdivia (mi)","607.0","No registra","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"104437.0","27/11/2020","Agua residual doméstica","Al suelo","0.0031","0","4","Rio Aburrá- NSS","Río Porce","2114.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"105374.0","06/01/2021","Agua residual doméstica","Al suelo","0.0033","1","2","Q. SANTA ELENA","Río Porce","2187.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"105750.0","05/02/2021","Agua residual doméstica","Al suelo","0.006","3","1","Q. SANTA ELENA","Río Porce","2595.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"117234.0","02/03/2023","Agua residual doméstica","Al suelo","0.0091","3","5","Q. Manzanares","Río San Bartolo y otros directos al Magdalena Medio","1050.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"109828.0","07/09/2021","Agua residual doméstica","Al suelo","0.0102","5","2","Q. PIEDRAS BLANCAS","Río Porce","2475.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"124691.0","26/08/2024","Agua residual doméstica","Al suelo","0.0033","1","2","Q. La Sinifaná","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1399.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"106026.0","16/02/2021","Agua residual doméstica","Al suelo","0.0069","4","0","Directos al R. Cauca (md) entre Q. Tesorera y Q. La Clara","Directos Río Cauca entre Río San Juan y Pto Valdivia (mi)","1813.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"111565.0","14/12/2021","Agua residual doméstica","Al suelo","0.01","4","4","Q. LOS AGUACATES","Río Porce","1709.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Humedales artificiales"
"123895.0","31/05/2024","Agua residual doméstica","Al suelo","0.0042","2","1","Q. PIEDRAS BLANCAS","Río Porce","2725.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"107249.0","08/04/2021","Agua residual doméstica","Al suelo","0.0069","4","0","Q. La Sopetrana","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1609.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"114989.0","21/08/2022","Agua residual doméstica","Al suelo","0.0069","4","0","Q. DOÑA MARIA","Río Porce","2032.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"124068.0","18/06/2024","Agua residual doméstica","Al suelo","0.006","3","1","R. San Juan","Río San Juan","1739.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"117013.0","03/02/2023","Agua residual doméstica","Al suelo","0.005","3","0","Directos R. Cauca (md) entre Q. Sabaleta y Q. Arquia","Río Frío y Otros Directos al Cauca","1978.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"118303.0","11/05/2023","Agua residual doméstica","Al suelo","0.005","2","2","Q. PIEDRAS BLANCAS","Río Porce","2458.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"113796.0","02/06/2022","Agua residual doméstica","Al suelo","0.0102","5","2","Q. SANTA ELENA","Río Porce","2625.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"117593.0","31/03/2023","Agua residual doméstica","Al suelo","0.0084","5","0","Q. San Juan","Río Porce","2426.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"123558.0","26/04/2024","Agua residual doméstica","Al suelo","0.0121","7","0","Q. San Miguel","Río San Juan","1615.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"115976.0","10/11/2022","Agua residual doméstica","Al suelo","0.0066","3","2","Q. El Guaico","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1821.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"111825.0","23/12/2021","Agua residual doméstica","Al suelo","0.005","3","0","Directos R. Nechi (md) entre Q. El Carmen y Q. San Luciano","Alto Nechí","1667.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"111899.0","25/12/2021","Agua residual doméstica","Al suelo","0.0067","3","2","Q. EL SALADO","Río Porce","2400.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"113959.0","16/06/2022","Agua residual doméstica","Al suelo","0.011","5","3","Q. LOS ORTEGAS (Q. LA MATA)","Río Porce","1763.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"112605.0","24/02/2022","Agua residual doméstica","Al suelo","0.0151","6","6","Q. Membrillal","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1492.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Pozo de absorción o infiltración"
"122184.0","22/12/2023","Agua residual doméstica","Al suelo","0.0066","3","2","Directos R. La Miel (mi)","Río Arma","2131.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"109762.0","03/09/2021","Agua residual doméstica","Al suelo","0.0099","3","6","R. Aurrá","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","505.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"120739.0","09/10/2023","Agua residual doméstica","Al suelo","0.0067","4","0","R. San Juan","Alto Nechí","1994.0","No registra","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"124850.0","30/08/2024","Agua residual doméstica","Al suelo","0.0102","5","2","Q. Guardasol","Río San Bartolo y otros directos al Magdalena Medio","1093.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Pozo de absorción o infiltración"
"128555.0","22/10/2025","Agua residual doméstica","Al suelo","0.005","3","0","Q. Leona","Río Frío y Otros Directos al Cauca","1698.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"126540.0","13/02/2025","Agua residual doméstica","Al suelo","0.0043","2","1","Q. Honda, Q Pena y otros directos al Cauca (mi)","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1609.75","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"108683.0","01/07/2021","Agua residual doméstica","Al suelo","0.0098","2","8","Q. La Cal","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1179.0","No registra","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"114526.0","02/08/2022","Agua residual doméstica","Al suelo","0.0128","7","1","Q. LA IGUANA","Río Porce","1980.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"120350.0","21/09/2023","Agua residual doméstica","Al suelo","0.0075","4","1","Q. La Sucia","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1935.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"120335.0","20/09/2023","Agua residual doméstica","Al suelo","0.0118","7","0","Q. Combia","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1591.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"110437.0","11/10/2021","Agua residual doméstica","Al suelo","0.0115","4","6","Q. La Sinifaná","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1432.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Pozo de absorción o infiltración"
"107543.0","23/04/2021","Agua residual doméstica","Al suelo","0.0052","3","0","Q. El Hatillo","Río San Bartolo y otros directos al Magdalena Medio","1149.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Pozo de absorción o infiltración"
"113565.0","26/05/2022","Agua residual doméstica","Al suelo","0.0118","5","4","Q. PIEDRAS BLANCAS","Río Porce","2516.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"126474.0","05/02/2025","Agua residual doméstica","Al suelo","0.0041","1","3","Q. Honda, Q Pena y otros directos al Cauca (mi)","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1711.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"122299.0","29/12/2023","Agua residual doméstica","Al suelo","0.0075","3","3","R. Guadualejo","Río San Juan","1212.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"119295.0","18/07/2023","Agua residual doméstica","Al suelo","0.0112","6","1","R. Pocoro","Río Porce","1592.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"126538.0","13/02/2025","Agua residual doméstica","Al suelo","0.0058","2","3","Directos R. Cauca (mi) entre Q. Quiancosco y Q. Uvital","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","2010.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"118080.0","27/04/2023","Agua residual doméstica","Al suelo","0.0151","6","6","R. Tonusco","Directos Río Cauca entre Río San Juan y Pto Valdivia (mi)","1791.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"122102.0","19/12/2023","Agua residual doméstica","Al suelo","0.0066","3","2","R. Piedra Verde","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1632.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"119904.0","24/08/2023","Agua residual doméstica","Al suelo","0.0077","4","1","R. Guadualejo","Río San Juan","1561.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"123543.0","26/04/2024","Agua residual doméstica","Al suelo","0.0069","4","0","R. Farallones","Río San Juan","1468.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"115858.0","28/10/2022","Agua residual doméstica","Al suelo","0.0094","5","1","Q. La Clara","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1754.0","No registra","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"126814.0","07/03/2025","Agua residual doméstica","Al suelo","0.0035","2","0","Q. Honda, Q Pena y otros directos al Cauca (mi)","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1089.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"111915.0","25/12/2021","Agua residual doméstica","Al suelo","0.0086","5","0","Q. EL SALADO","Río Porce","2300.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"110983.0","09/11/2021","Agua residual doméstica","Al suelo","0.01","5","2","Q. Mulatos","Río Frío y Otros Directos al Cauca","1898.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Pozo de absorción o infiltración"
"119957.0","28/08/2023","Agua residual doméstica","Al suelo","0.0077","4","1","R. Guadualejo","Río San Juan","1536.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"116726.0","30/12/2022","Agua residual doméstica","Al suelo","0.0068","3","2","Q. El Hormiguero","Río Porce","1588.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Pozo de absorción o infiltración"
"105924.0","11/02/2021","Agua residual doméstica","Al suelo","0.0091","4","3","Directos R. Cauca (mi) entre Q. Sinifanáy R. San Juan","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1549.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Pozo de absorción o infiltración"
"125631.0","19/11/2024","Agua residual doméstica","Al suelo","0.0066","3","2","R. Poblanco","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1578.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"119573.0","02/08/2023","Agua residual doméstica","Al suelo","0.0103","6","0","Q. La Sucia","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1649.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"105928.0","11/02/2021","Agua residual doméstica","Al suelo","0.0101","6","0","Directos R. Cauca (mi) entre Q. Sinifanáy R. San Juan","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1702.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Pozo de absorción o infiltración"
"104501.0","03/12/2020","Agua residual doméstica","Al suelo","0.0097","2","8","Q. LA IGUANA","Río Porce","2146.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"112361.0","03/02/2022","Agua residual doméstica","Al suelo","0.0066","2","4","Q. LOS ORTEGAS (Q. LA MATA)","Río Porce","1714.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"116535.0","22/12/2022","Agua residual doméstica","Al suelo","0.0016","0","2","Directos R. Cauca entre R. Piedras y Q. Cruces","Río Frío y Otros Directos al Cauca","812.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"119645.0","09/08/2023","Agua residual doméstica","Al suelo","0.0068","4","0","Q. La Sinifaná","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1552.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"107631.0","27/04/2021","Agua residual doméstica","Al suelo","0.0069","4","0","Q. Cupina","Río San Bartolo y otros directos al Magdalena Medio","566.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"108135.0","24/05/2021","Agua residual doméstica","Al suelo","0.0101","6","0","Q. LA CORREA","Río Porce","2440.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Pozo de absorción o infiltración"
"111860.0","23/12/2021","Agua residual doméstica","Al suelo","0.0052","3","0","Q. EL SALADO","Río Porce","2194.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"106715.0","12/03/2021","Agua residual doméstica","Al suelo","0.0075","3","3","Q. JUAN COJO (Q. GRANDE)","Río Porce","1734.0","No registra","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"118680.0","05/06/2023","Agua residual doméstica","Al suelo","0.0107","3","7","Q. PIEDRAS BLANCAS","Río Porce","2444.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"114024.0","21/06/2022","Agua residual doméstica","Al suelo","0.0099","4","4","Q. Guali","Alto Nechí","1633.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"114866.0","17/08/2022","Agua residual doméstica","Al suelo","0.0085","4","2","Q. PIEDRAS BLANCAS","Río Porce","2477.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"114036.0","22/06/2022","Agua residual doméstica","Al suelo","0.0075","4","1","Q. Guali","Alto Nechí","1658.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"119682.0","09/08/2023","Agua residual doméstica","Al suelo","0.0066","3","2","R. Grande Tramo 6","Río Porce","1121.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"123573.0","26/04/2024","Agua residual doméstica","Al suelo","0.0052","3","0","R. Farallones","Río San Juan","1342.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"107489.0","21/04/2021","Agua residual doméstica","Al suelo","0.014","8","0","Q. La Jagua","Directos al Bajo Nechí (mi)","149.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"111450.0","06/12/2021","Agua residual doméstica","Al suelo","0.0085","4","2","Q. LA IGUANA","Río Porce","2527.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"124777.0","28/08/2024","Agua residual doméstica","Al suelo","0.0042","2","1","Q. El Guamo","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1174.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"120347.0","20/09/2023","Agua residual doméstica","Al suelo","0.0069","4","0","Q. Cupina","Río San Bartolo y otros directos al Magdalena Medio","950.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"116557.0","23/12/2022","Agua residual doméstica","Al suelo","0.0067","4","0","Q. De la Planta","Río Porce","2427.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"111314.0","26/11/2021","Agua residual doméstica","Al suelo","0.0024","0","3","DIRECTOS AL R. ABURRA ZU MEDELLIN (INTERCUENCA 5)","Río Porce","1708.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"111820.0","22/12/2021","Agua residual doméstica","Al suelo","0.0069","4","0","Q. EL SALADO","Río Porce","2253.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"117705.0","17/04/2023","Agua residual doméstica","Al suelo","0.0051","3","0","Q. La Horconda","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1705.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"120510.0","28/09/2023","Agua residual doméstica","Al suelo","0.0102","6","0","Q. La Horconda","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1586.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"119679.0","09/08/2023","Agua residual doméstica","Al suelo","0.0059","3","1","Q. Cajones","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1341.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"112236.0","20/01/2022","Agua residual doméstica","Al suelo","0.0099","4","4","R. Piedra Verde","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1628.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"119088.0","06/07/2023","Agua residual doméstica","Al suelo","0.0085","4","2","Q. La Clara","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1556.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"122370.0","16/01/2024","Agua residual doméstica","Al suelo","0.0017","1","0","Q. PIEDRAS BLANCAS","Río Porce","2429.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"118981.0","26/06/2023","Agua residual doméstica","Al suelo","0.0084","5","0","Q. La Tutura","Río Porce","2460.0","No registra","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"111863.0","24/12/2021","Agua residual doméstica","Al suelo","0.0066","2","4","Q. EL SALADO","Río Porce","2000.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"107637.0","27/04/2021","Agua residual doméstica","Al suelo","0.0156","9","0","R. Alicante","Río San Bartolo y otros directos al Magdalena Medio","566.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"119425.0","26/07/2023","Agua residual doméstica","Al suelo","0.0107","3","7","R. Nus","Río Nare","884.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Pozo de absorción o infiltración"
"117049.0","09/02/2023","Agua residual doméstica","Al suelo","0.0085","4","2","Q. LA IGUANA","Río Porce","2188.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"122945.0","05/03/2024","Agua residual doméstica","Al suelo","0.005","2","2","R. Tonusco","Directos Río Cauca entre Río San Juan y Pto Valdivia (mi)","558.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"115805.0","24/10/2022","Agua residual doméstica","Al suelo","0.0109","4","5","Q. Pena","Directos Río Cauca entre Río San Juan y Pto Valdivia (mi)","635.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","No registra","Filtros intermitentes"
"120097.0","05/09/2023","Agua residual doméstica","Al suelo","0.0074","3","3","Q. Peladeros","Río Frío y Otros Directos al Cauca","1880.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"119382.0","25/07/2023","Agua residual doméstica","Al suelo","0.0075","3","3","Q. RODAS","Río Porce","2327.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"106126.0","22/02/2021","Agua residual doméstica","Al suelo","0.0069","4","0","Directos al R. Cauca (md) entre Q. Tesorera y Q. La Clara","Directos Río Cauca entre Río San Juan y Pto Valdivia (mi)","1592.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"121153.0","23/10/2023","Agua residual doméstica","Al suelo","0.0052","3","0","Q. Utuguen","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","791.8","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Sedimentación","Zanja o Campo de infiltración"
"110952.0","09/11/2021","Agua residual doméstica","Al suelo","0.005","3","0","R. Frío","Río Frío y Otros Directos al Cauca","1595.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"109598.0","26/08/2021","Agua residual doméstica","Al suelo","0.0085","4","2","Q. EL SALADO","Río Porce","1362.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"117874.0","21/04/2023","Agua residual doméstica","Al suelo","0.0052","3","0","Q. Utuguen","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1120.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"120476.0","26/09/2023","Agua residual doméstica","Al suelo","0.006","3","1","Q. SANTA ELENA","Río Porce","2677.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"122188.0","22/12/2023","Agua residual doméstica","Al suelo","0.0085","4","2","R. Tonusco","Directos Río Cauca entre Río San Juan y Pto Valdivia (mi)","2196.0","No registra","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"110721.0","26/10/2021","Agua residual doméstica","Al suelo","0.0108","4","5","Q. PIEDRAS BLANCAS","Río Porce","2399.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"111736.0","19/12/2021","Agua residual doméstica","Al suelo","0.0024","0","3","Q. LA VALERIA","Río Porce","2225.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"122298.0","29/12/2023","Agua residual doméstica","Al suelo","0.0077","4","1","R. Pedral","Río San Juan","1306.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"110437.0","11/10/2021","Agua residual doméstica","Al suelo","0.0115","4","6","Q. La Sinifaná","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1432.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"114643.0","07/08/2022","Agua residual doméstica","Al suelo","0.01","4","4","Q. DOÑA MARIA","Río Porce","2194.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"110183.0","29/09/2021","Agua residual doméstica","Al suelo","0.0066","2","4","Q. LA IGUANA","Río Porce","2541.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"104799.0","17/12/2020","Agua residual doméstica","Al suelo","0.0034","2","0","Rio Aburrá- NSS","Río Porce","2611.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"108437.0","15/06/2021","Agua residual doméstica","Al suelo","0.0035","2","0","R. Tonusco","Directos Río Cauca entre Río San Juan y Pto Valdivia (mi)","518.0","No registra","Sedimentación","Tanque septico","Pozo de absorción o infiltración"
"117169.0","27/02/2023","Agua residual doméstica","Al suelo","0.0116","4","6","Q. PIEDRAS BLANCAS","Río Porce","2543.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"125510.0","07/11/2024","Agua residual doméstica","Al suelo","0.0102","5","2","DIRECTOS R. ABURRA (INTERCUENCA 3)","Río Porce","1401.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"108147.0","24/05/2021","Agua residual doméstica","Al suelo","0.005","3","0","R. Grande Tramo 4","Río Porce","2350.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Pozo de absorción o infiltración"
"113304.0","10/05/2022","Agua residual doméstica","Al suelo","0.005","2","2","Q. SANTA ELENA","Río Porce","2630.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
